X,Y,OBJECTID,FileNumber,OccuranceYear,ReportedDate,ReportedTime,ReportedWeekday,Offense,OffenseCategory,HouseNumber,StreetName,City,ReportedDateText,ReportedTimeText,Lat,Lon
525250,5452120,1134307,2018-16083,2018,2018-07-14T00:00:00.000Z,2018-07-14T22:27:00.000Z,Saturday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,205XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 14, 2018",10:27 pm,49.2199546,-122.4428793
529640,5451420,1134309,2018-16114,2018,2018-07-15T00:00:00.000Z,2018-07-15T07:28:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,116XX,RITCHIE AVE,MAPLE RIDGE,"Jul 15, 2018",7:28 am,49.2154767,-122.5913627
521180,5454650,1134310,2018-16121,2018,2018-07-15T00:00:00.000Z,2018-07-15T09:26:00.000Z,Sunday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,184XX,OLD DEWDNEY TRUNK RD,PITT MEADOWS,"Jul 15, 2018",9:26 am,49.2440576,-122.7184565
533680,5449510,1134311,2018-16127,2018,2018-07-15T00:00:00.000Z,2018-07-15T10:43:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,247XX,MCCLURE DR,MAPLE RIDGE,"Jul 15, 2018",10:43 am,49.1965513,-122.5389607
525920,5452800,1134317,2018-16146,2018,2018-07-15T00:00:00.000Z,2018-07-15T14:07:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,123XX,SKILLEN ST,MAPLE RIDGE,"Jul 15, 2018",2:07 pm,49.2243939,-122.644304
529950,5451070,1134321,2018-16210,2018,2018-07-16T00:00:00.000Z,2018-07-16T07:19:00.000Z,Sunday,THEFT OF TRUCK OVER $5000,AUTO THEFT,115XX,BURNETT ST,MAPLE RIDGE,"Jul 16, 2018",7:19 am,49.2086842,-122.5893156
530990,5450170,1134322,2018-16213,2018,2018-07-16T00:00:00.000Z,2018-07-16T08:59:00.000Z,Sunday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,233XX,KANAKA WAY,MAPLE RIDGE,"Jul 16, 2018",8:59 am,49.20331,-122.5727678
529980,5451630,1134325,2018-16231,2018,2018-07-16T00:00:00.000Z,2018-07-16T13:16:00.000Z,Monday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,118XX,BURNETT ST,MAPLE RIDGE,"Jul 16, 2018",1:16 pm,49.2086842,-122.5893156
521790,5450660,1134327,2018-16233,2018,2018-07-16T00:00:00.000Z,2018-07-16T13:55:00.000Z,Monday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,187XX,AIRPORT WAY,PITT MEADOWS,"Jul 16, 2018",1:55 pm,49.2084055,-122.6732552
527600,5452580,1134330,2018-16284,2018,2018-07-17T00:00:00.000Z,2018-07-17T04:07:00.000Z,Tuesday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,216XX,RIDGEWAY CRES,MAPLE RIDGE,"Jul 17, 2018",4:07 am,49.2255217,-122.6195059
529300,5451670,1134331,2018-16287,2018,2018-07-17T00:00:00.000Z,2018-07-17T05:20:00.000Z,Tuesday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,225XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 17, 2018",5:20 am,49.1992265,-122.5775593
529330,5452040,1134332,2018-16296,2018,2018-07-17T00:00:00.000Z,2018-07-17T08:05:00.000Z,Monday,THEFT OF TRUCK OVER $5000,AUTO THEFT,225XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 17, 2018",8:05 am,49.2199546,-122.4428793
529330,5452040,1134333,2018-16298,2018,2018-07-17T00:00:00.000Z,2018-07-17T08:15:00.000Z,Thursday,THEFT OF TRUCK OVER $5000,AUTO THEFT,225XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 17, 2018",8:15 am,49.2199546,-122.4428793
528580,5452040,1134334,2018-16311,2018,2018-07-17T00:00:00.000Z,2018-07-17T09:15:00.000Z,Monday,THEFT OF AUTO UNDER $5000,AUTO THEFT,221XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 17, 2018",9:15 am,49.2199546,-122.4428793
528020,5451950,1134335,2018-16316,2018,2018-07-17T00:00:00.000Z,2018-07-17T11:07:00.000Z,Tuesday,THEFT-OTHER OVER $5000,OTHER THEFT O/5000,119XX,ACADIA ST,MAPLE RIDGE,"Jul 17, 2018",11:07 am,49.2231211,-122.6154821
530910,5448700,1134338,2018-16347,2018,2018-07-17T00:00:00.000Z,2018-07-17T15:43:00.000Z,Tuesday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,232XX,MCKAY AVE,MAPLE RIDGE,"Jul 17, 2018",3:43 pm,49.1912646,-122.5741841
522140,5452230,1134339,2018-16350,2018,2018-07-17T00:00:00.000Z,2018-07-17T16:33:00.000Z,Sunday,BREAK & ENTER-OTHER,BREAK & ENTER - OTH,189XX,FORD RD,PITT MEADOWS,"Jul 17, 2018",4:33 pm,49.2225195,-122.7413051
525510,5452030,1134341,2018-16358,2018,2018-07-17T00:00:00.000Z,2018-07-17T17:44:00.000Z,Tuesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,206XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 17, 2018",5:44 pm,49.2199546,-122.4428793
529060,5451890,1134342,2018-16361,2018,2018-07-17T00:00:00.000Z,2018-07-17T18:07:00.000Z,Tuesday,THEFT BICYCLE UNDER $5000,BIKE THEFT,119XX,HANEY PL,MAPLE RIDGE,"Jul 17, 2018",6:07 pm,49.2190735,-122.6002259
529020,5452040,1134347,2018-16394,2018,2018-07-18T00:00:00.000Z,2018-07-18T08:57:00.000Z,Wednesday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,224XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 18, 2018",8:57 am,49.2199546,-122.4428793
532160,5451100,1134348,2018-16395,2018,2018-07-18T00:00:00.000Z,2018-07-18T09:05:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,239XX,115A AVE,MAPLE RIDGE,"Jul 18, 2018",9:05 am,49.212447,-122.5640074
530910,5452370,1134350,2018-16405,2018,2018-07-18T00:00:00.000Z,2018-07-18T10:10:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,121XX,GLENHURST ST,MAPLE RIDGE,"Jul 18, 2018",10:10 am,49.2238923,-122.5755551
525510,5452030,1134354,2018-16414,2018,2018-07-18T00:00:00.000Z,2018-07-18T11:28:00.000Z,Saturday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,206XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 18, 2018",11:28 am,49.2199546,-122.4428793
523970,5451660,1134356,2018-16449,2018,2018-07-18T00:00:00.000Z,2018-07-18T15:25:00.000Z,Monday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,198XX,HAMMOND RD,PITT MEADOWS,"Jul 18, 2018",3:25 pm,49.2170084,-122.6690028
525690,5451770,1134357,2018-16451,2018,2018-07-18T00:00:00.000Z,2018-07-18T15:47:00.000Z,Wednesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,207XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 18, 2018",3:47 pm,49.1992265,-122.5775593
529290,5452340,1134359,2018-16470,2018,2018-07-18T00:00:00.000Z,2018-07-18T19:57:00.000Z,Wednesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,121XX,EDGE ST,MAPLE RIDGE,"Jul 18, 2018",7:57 pm,49.2193759,-122.5978715
530190,5452040,1134360,2018-16482,2018,2018-07-19T00:00:00.000Z,2018-07-19T01:35:00.000Z,Thursday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,229XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 19, 2018",1:35 am,49.2199546,-122.4428793
527240,5453310,1134362,2018-16491,2018,2018-07-19T00:00:00.000Z,2018-07-19T08:00:00.000Z,Thursday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,214XX,THORNTON AVE,MAPLE RIDGE,"Jul 19, 2018",8:00 am,49.2320798,-122.6286343
528170,5451540,1134364,2018-16499,2018,2018-07-19T00:00:00.000Z,2018-07-19T09:15:00.000Z,Thursday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,219XX,CLIFF PL,MAPLE RIDGE,"Jul 19, 2018",9:15 am,49.2154304,-122.6132188
531030,5449050,1134365,2018-16510,2018,2018-07-19T00:00:00.000Z,2018-07-19T11:22:00.000Z,Monday,THEFT OF TRUCK UNDER $5000,AUTO THEFT,233XX,RIVER RD,MAPLE RIDGE,"Jul 19, 2018",11:22 am,49.1733016,-122.477056
528640,5451640,1134367,2018-16515,2018,2018-07-19T00:00:00.000Z,2018-07-19T12:03:00.000Z,Thursday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,222XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 19, 2018",12:03 pm,49.1992265,-122.5775593
523010,5457670,1134369,2018-16520,2018,2018-07-19T00:00:00.000Z,2018-07-19T12:26:00.000Z,Thursday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,194XX,MCNEIL RD,PITT MEADOWS,"Jul 19, 2018",12:26 pm,49.2713694,-122.6822432
529330,5452040,1134371,2018-16533,2018,2018-07-19T00:00:00.000Z,2018-07-19T15:00:00.000Z,Thursday,THEFT OF TRUCK UNDER $5000,AUTO THEFT,225XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 19, 2018",3:00 pm,49.2199546,-122.4428793
527340,5451300,1134372,2018-16537,2018,2018-07-19T00:00:00.000Z,2018-07-19T15:19:00.000Z,Thursday,THEFT MOTORCYCLE UNDER $5000,AUTO THEFT,215XX,RIVER RD,MAPLE RIDGE,"Jul 19, 2018",3:19 pm,49.1733016,-122.477056
529250,5452000,1134374,2018-16552,2018,2018-07-19T00:00:00.000Z,2018-07-19T17:30:00.000Z,Thursday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,119XX,HANEY PL,MAPLE RIDGE,"Jul 19, 2018",5:30 pm,49.2190735,-122.6002259
528070,5451470,1134375,2018-16556,2018,2018-07-19T00:00:00.000Z,2018-07-19T18:21:00.000Z,Thursday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,116XX,CARSHILL ST,MAPLE RIDGE,"Jul 19, 2018",6:21 pm,49.2159258,-122.6145871
528500,5451520,1134377,2018-16586,2018,2018-07-20T00:00:00.000Z,2018-07-20T06:56:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,221XX,CLIFF AVE,MAPLE RIDGE,"Jul 20, 2018",6:56 am,49.2159398,-122.6111911
524530,5450940,1134379,2018-16600,2018,2018-07-20T00:00:00.000Z,2018-07-20T11:58:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,114XX,201A ST,MAPLE RIDGE,"Jul 20, 2018",11:58 am,49.2097077,-122.6632212
526150,5451250,1134380,2018-16602,2018,2018-07-20T00:00:00.000Z,2018-07-20T12:43:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,116XX,STEEVES ST,MAPLE RIDGE,"Jul 20, 2018",12:43 pm,49.2145531,-122.6409548
520800,5454260,1134382,2018-16658,2018,2018-07-21T00:00:00.000Z,2018-07-21T08:38:00.000Z,Tuesday,THEFT OF AUTO UNDER $5000,AUTO THEFT,182XX,LOUGHEED HWY,PITT MEADOWS,"Jul 21, 2018",8:38 am,49.2245003,-122.6724567
531020,5451500,1134383,2018-16659,2018,2018-07-21T00:00:00.000Z,2018-07-21T09:02:00.000Z,Saturday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,117XX,COTTONWOOD DR,MAPLE RIDGE,"Jul 21, 2018",9:02 am,49.2139557,-122.5753667
529880,5450610,1134386,2018-16695,2018,2018-07-21T00:00:00.000Z,2018-07-21T15:57:00.000Z,Saturday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,113XX,BURNETT ST,MAPLE RIDGE,"Jul 21, 2018",3:57 pm,49.2086842,-122.5893156
526760,5452940,1134387,2018-16703,2018,2018-07-21T00:00:00.000Z,2018-07-21T17:20:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,212XX,DOUGLAS AVE,MAPLE RIDGE,"Jul 21, 2018",5:20 pm,49.228737,-122.6342009
524770,5450930,1134393,2018-16745,2018,2018-07-22T00:00:00.000Z,2018-07-22T05:55:00.000Z,Sunday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,202XX,STEWART CRES,MAPLE RIDGE,"Jul 22, 2018",5:55 am,49.2139969,-122.6635418
534680,5449730,1134395,2018-16755,2018,2018-07-22T00:00:00.000Z,2018-07-22T09:03:00.000Z,Sunday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,108XX,CARMICHAEL ST,MAPLE RIDGE,"Jul 22, 2018",9:03 am,49.2017096,-122.5216728
529740,5453650,1134397,2018-16761,2018,2018-07-22T00:00:00.000Z,2018-07-22T10:29:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,127XX,227B ST,MAPLE RIDGE,"Jul 22, 2018",10:29 am,49.2498243,-122.5919521
529880,5450610,1134398,2018-16765,2018,2018-07-22T00:00:00.000Z,2018-07-22T11:22:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,113XX,BURNETT ST,MAPLE RIDGE,"Jul 22, 2018",11:22 am,49.2086842,-122.5893156
528140,5451350,1134399,2018-16766,2018,2018-07-22T00:00:00.000Z,2018-07-22T11:21:00.000Z,Saturday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,219XX,RIVER RD,MAPLE RIDGE,"Jul 22, 2018",11:21 am,49.1733016,-122.477056
528970,5451060,1134400,2018-16770,2018,2018-07-22T00:00:00.000Z,2018-07-22T11:31:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,224XX,RIVER RD,MAPLE RIDGE,"Jul 22, 2018",11:31 am,49.1733016,-122.477056
530100,5452860,1134401,2018-16771,2018,2018-07-22T00:00:00.000Z,2018-07-22T11:42:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,229XX,REID AVE,MAPLE RIDGE,"Jul 22, 2018",11:42 am,49.2274156,-122.5893508
532910,5450610,1134402,2018-16774,2018,2018-07-22T00:00:00.000Z,2018-07-22T11:49:00.000Z,Sunday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,243XX,112B AVE,MAPLE RIDGE,"Jul 22, 2018",11:49 am,49.207344,-122.5476672
524560,5451860,1134403,2018-16775,2018,2018-07-22T00:00:00.000Z,2018-07-22T11:48:00.000Z,Saturday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,119XX,SENTINEL ST,MAPLE RIDGE,"Jul 22, 2018",11:48 am,49.2194115,-122.6626722
528820,5452040,1134404,2018-16791,2018,2018-07-22T00:00:00.000Z,2018-07-22T15:37:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,222XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 22, 2018",3:37 pm,49.2199546,-122.4428793
529920,5452830,1134405,2018-16808,2018,2018-07-22T00:00:00.000Z,2018-07-22T19:07:00.000Z,Sunday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,228XX,REID AVE,MAPLE RIDGE,"Jul 22, 2018",7:07 pm,49.2274156,-122.5893508
532910,5450610,1134406,2018-16835,2018,2018-07-23T00:00:00.000Z,2018-07-23T01:56:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,243XX,112B AVE,MAPLE RIDGE,"Jul 23, 2018",1:56 am,49.207344,-122.5476672
529430,5452150,1134407,2018-16840,2018,2018-07-23T00:00:00.000Z,2018-07-23T06:55:00.000Z,Sunday,THEFT OF TRUCK OVER $5000,AUTO THEFT,226XX,BROWN AVE,MAPLE RIDGE,"Jul 23, 2018",6:55 am,49.2214066,-122.5993716
531640,5451080,1134408,2018-16842,2018,2018-07-23T00:00:00.000Z,2018-07-23T07:38:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,115XX,236B ST,MAPLE RIDGE,"Jul 23, 2018",7:38 am,49.2175872,-122.5660198
531290,5450360,1134409,2018-16844,2018,2018-07-23T00:00:00.000Z,2018-07-23T08:22:00.000Z,Monday,THEFT OF TRUCK OVER $5000,AUTO THEFT,111XX,GILKER HILL RD,MAPLE RIDGE,"Jul 23, 2018",8:22 am,49.2053854,-122.5701888
529880,5450610,1134411,2018-16848,2018,2018-07-23T00:00:00.000Z,2018-07-23T09:19:00.000Z,Monday,THEFT OF TRUCK UNDER $5000,AUTO THEFT,112XX,BURNETT ST,MAPLE RIDGE,"Jul 23, 2018",9:19 am,49.2086842,-122.5893156
529330,5452040,1134412,2018-16850,2018,2018-07-23T00:00:00.000Z,2018-07-23T09:45:00.000Z,Sunday,THEFT OF TRUCK OVER $5000,AUTO THEFT,225XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 23, 2018",9:45 am,49.2199546,-122.4428793
531290,5450360,1134413,2018-16851,2018,2018-07-23T00:00:00.000Z,2018-07-23T09:46:00.000Z,Monday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,111XX,GILKER HILL RD,MAPLE RIDGE,"Jul 23, 2018",9:46 am,49.2053854,-122.5701888
528660,5452040,1134416,2018-16860,2018,2018-07-23T00:00:00.000Z,2018-07-23T11:12:00.000Z,Monday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,222XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 23, 2018",11:12 am,49.2199546,-122.4428793
523390,5451900,1134417,2018-16867,2018,2018-07-23T00:00:00.000Z,2018-07-23T12:27:00.000Z,Monday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,119XX,195B ST,PITT MEADOWS,"Jul 23, 2018",12:27 pm,49.2152834,-122.679406
532110,5452050,1134419,2018-16875,2018,2018-07-23T00:00:00.000Z,2018-07-23T13:09:00.000Z,Friday,BREAK & ENTER-OTHER,BREAK & ENTER - OTH,239XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 23, 2018",1:09 pm,49.2199546,-122.4428793
522330,5453340,1134420,2018-16876,2018,2018-07-23T00:00:00.000Z,2018-07-23T13:24:00.000Z,Saturday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,190XX,LOUGHEED HWY,PITT MEADOWS,"Jul 23, 2018",1:24 pm,49.2245003,-122.6724567
524770,5450930,1134421,2018-16877,2018,2018-07-23T00:00:00.000Z,2018-07-23T13:32:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,202XX,STEWART CRES,MAPLE RIDGE,"Jul 23, 2018",1:32 pm,49.2139969,-122.6635418
540210,5450590,1134423,2018-16886,2018,2018-07-23T00:00:00.000Z,2018-07-23T15:43:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,112XX,GRAHAM ST,MAPLE RIDGE,"Jul 23, 2018",3:43 pm,49.207548,-122.4479481
525950,5452720,1134424,2018-16890,2018,2018-07-23T00:00:00.000Z,2018-07-23T16:37:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,123XX,SKILLEN ST,MAPLE RIDGE,"Jul 23, 2018",4:37 pm,49.2243939,-122.644304
528500,5451230,1134426,2018-16933,2018,2018-07-24T00:00:00.000Z,2018-07-24T06:22:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,221XX,RIVER RD,MAPLE RIDGE,"Jul 24, 2018",6:22 am,49.1733016,-122.477056
527650,5451650,1134430,2018-16967,2018,2018-07-24T00:00:00.000Z,2018-07-24T15:51:00.000Z,Tuesday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,217XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 24, 2018",3:51 pm,49.1992265,-122.5775593
525600,5453150,1134431,2018-16968,2018,2018-07-24T00:00:00.000Z,2018-07-24T15:54:00.000Z,Tuesday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,206XX,POWELL AVE,MAPLE RIDGE,"Jul 24, 2018",3:54 pm,49.2306735,-122.6568085
524980,5451320,1134432,2018-16970,2018,2018-07-24T00:00:00.000Z,2018-07-24T16:13:00.000Z,Tuesday,THEFT-OTHER OVER $5000,OTHER THEFT O/5000,203XX,THORNE AVE,MAPLE RIDGE,"Jul 24, 2018",4:13 pm,49.2148617,-122.6533789
528580,5451640,1134434,2018-16973,2018,2018-07-24T00:00:00.000Z,2018-07-24T16:24:00.000Z,Tuesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,221XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 24, 2018",4:24 pm,49.1992265,-122.5775593
528580,5451640,1134435,2018-16993,2018,2018-07-24T00:00:00.000Z,2018-07-24T18:37:00.000Z,Tuesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,221XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 24, 2018",6:37 pm,49.1992265,-122.5775593
529660,5452640,1134437,2018-17010,2018,2018-07-24T00:00:00.000Z,2018-07-24T22:32:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,122XX,FLETCHER ST,MAPLE RIDGE,"Jul 24, 2018",10:32 pm,49.2241605,-122.5923612
531760,5451590,1134440,2018-17016,2018,2018-07-24T00:00:00.000Z,2018-07-24T23:38:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,117XX,237A ST,MAPLE RIDGE,"Jul 24, 2018",11:38 pm,49.2392092,-122.5639419
531980,5450050,1134441,2018-17029,2018,2018-07-25T00:00:00.000Z,2018-07-25T02:51:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,110XX,BUCKERFIELD DR,MAPLE RIDGE,"Jul 25, 2018",2:51 am,49.2030588,-122.5608395
529600,5451660,1134442,2018-17030,2018,2018-07-25T00:00:00.000Z,2018-07-25T02:59:00.000Z,Wednesday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,227XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 25, 2018",2:59 am,49.1992265,-122.5775593
525350,5450710,1134445,2018-17046,2018,2018-07-25T00:00:00.000Z,2018-07-25T09:32:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,205XX,LORNE AVE,MAPLE RIDGE,"Jul 25, 2018",9:32 am,49.2074852,-122.6569535
531850,5450180,1134446,2018-17056,2018,2018-07-25T00:00:00.000Z,2018-07-25T11:44:00.000Z,Wednesday,THEFT OF AUTO OVER $5000,AUTO THEFT,237XX,110B AVE,MAPLE RIDGE,"Jul 25, 2018",11:44 am,49.2034463,-122.5632665
520800,5454260,1134447,2018-17061,2018,2018-07-25T00:00:00.000Z,2018-07-25T12:02:00.000Z,Wednesday,THEFT-OTHER OVER $5000,OTHER THEFT O/5000,182XX,LOUGHEED HWY,PITT MEADOWS,"Jul 25, 2018",12:02 pm,49.2245003,-122.6724567
525730,5452080,1134448,2018-17063,2018,2018-07-25T00:00:00.000Z,2018-07-25T12:27:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,120XX,207A ST,MAPLE RIDGE,"Jul 25, 2018",12:27 pm,49.2241922,-122.6469563
529060,5451890,1134449,2018-17078,2018,2018-07-25T00:00:00.000Z,2018-07-25T14:41:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,119XX,HANEY PL,MAPLE RIDGE,"Jul 25, 2018",2:41 pm,49.2190735,-122.6002259
531910,5456650,1134450,2018-17092,2018,2018-07-25T00:00:00.000Z,2018-07-25T17:43:00.000Z,Wednesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,,0 MAPLE RDGE,MAPLE RIDGE,"Jul 25, 2018",5:43 pm,49.2197385,-122.5998426
523430,5455500,1134452,2018-17105,2018,2018-07-25T00:00:00.000Z,2018-07-25T20:23:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,137XX,HALE RD,PITT MEADOWS,"Jul 25, 2018",8:23 pm,49.2605819,-122.6778752
522680,5453160,1134453,2018-17146,2018,2018-07-26T00:00:00.000Z,2018-07-26T07:46:00.000Z,Thursday,THEFT OF TRUCK UNDER $5000,AUTO THEFT,192XX,LOUGHEED HWY,PITT MEADOWS,"Jul 26, 2018",7:46 am,49.2245003,-122.6724567
524280,5451740,1134454,2018-17150,2018,2018-07-26T00:00:00.000Z,2018-07-26T08:38:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,200XX,DUNN AVE,MAPLE RIDGE,"Jul 26, 2018",8:38 am,49.2179434,-122.6679022
522680,5453160,1134455,2018-17152,2018,2018-07-26T00:00:00.000Z,2018-07-26T08:57:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,192XX,LOUGHEED HWY,PITT MEADOWS,"Jul 26, 2018",8:57 am,49.2245003,-122.6724567
522390,5450640,1134456,2018-17169,2018,2018-07-26T00:00:00.000Z,2018-07-26T12:13:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,191XX,AIRPORT WAY,PITT MEADOWS,"Jul 26, 2018",12:13 pm,49.2084055,-122.6732552
523150,5450250,1134457,2018-17181,2018,2018-07-26T00:00:00.000Z,2018-07-26T13:55:00.000Z,Thursday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,194XX,HOFFMANN WAY,PITT MEADOWS,"Jul 26, 2018",1:55 pm,49.2046272,-122.6815885
527650,5451650,1134460,2018-17215,2018,2018-07-26T00:00:00.000Z,2018-07-26T20:13:00.000Z,Thursday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,217XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 26, 2018",8:13 pm,49.1992265,-122.5775593
524530,5450940,1134465,2018-17297,2018,2018-07-27T00:00:00.000Z,2018-07-27T18:25:00.000Z,Tuesday,THEFT OF TRUCK OVER $5000,AUTO THEFT,114XX,201A ST,MAPLE RIDGE,"Jul 27, 2018",6:25 pm,49.2097077,-122.6632212
522610,5453000,1134466,2018-17302,2018,2018-07-27T00:00:00.000Z,2018-07-27T20:30:00.000Z,Friday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,124XX,HARRIS RD,PITT MEADOWS,"Jul 27, 2018",8:30 pm,49.2302871,-122.689463
525850,5455070,1134467,2018-17311,2018,2018-07-27T00:00:00.000Z,2018-07-27T21:42:00.000Z,Friday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,135XX,NEAVES RD,PITT MEADOWS,"Jul 27, 2018",9:42 pm,49.2489981,-122.6447529
533810,5448460,1134471,2018-17347,2018,2018-07-28T00:00:00.000Z,2018-07-28T08:26:00.000Z,Saturday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,247XX,102A AVE,MAPLE RIDGE,"Jul 28, 2018",8:26 am,49.1882245,-122.5546209
521280,5456780,1134472,2018-17348,2018,2018-07-28T00:00:00.000Z,2018-07-28T08:38:00.000Z,Saturday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,141XX,REICHENBACH RD,PITT MEADOWS,"Jul 28, 2018",8:38 am,49.2545634,-122.7117666
